serial,year,asecwt,nchild,ftotval
1705,2022,1266.33,0,80550
1706,2022,918.83,0,145920
1707,2022,550.72,4,111344
1708,2022,461.99,2,400656
1709,2022,891,0,131934
1712,2022,566.61,2,280027
1713,2022,845.41,0,146982
1714,2022,810.01,0,30000
1715,2022,948.86,0,14568
1716,2022,956.74,0,115041
1722,2022,1099.16,0,17370
1723,2022,1510.58,0,15000
1724,2022,889.44,0,141964
1725,2022,789.33,0,90592
1727,2022,929.12,0,77221
1728,2022,476.09,1,4800
1729,2022,749.37,1,60000
1730,2022,763.83,0,57942
1731,2022,868.23,2,27001
1732,2022,977.91,0,157500
1733,2022,1096.01,0,45161
1735,2022,867.4,0,32036
1736,2022,1223.8,0,96643
1737,2022,552.89,2,507112
1738,2022,1013.97,1,408906
1739,2022,827.73,0,45000
1740,2022,860.51,1,134315
1741,2022,841.92,0,69142
1743,2022,854.24,0,19248
1744,2022,854.24,0,47082
1745,2022,920.56,0,3032
1747,2022,503.44,3,70001
1749,2022,476.09,0,132671
1750,2022,811.53,1,12360
1751,2022,562.61,4,91735
1752,2022,1001.55,0,27474
1753,2022,1014.53,1,65337
1754,2022,585.12,2,109100
1755,2022,851,2,35002
1756,2022,927.37,0,82619
1757,2022,699.38,2,181192
1758,2022,479.38,1,152832
1759,2022,797.28,0,98807
1760,2022,1075.09,0,115212
1761,2022,581.08,3,346808
1762,2022,896.07,0,180000
1763,2022,432.01,0,53052
1765,2022,1136.03,0,86005
1766,2022,1073.66,0,195000
1768,2022,851.36,0,46076
1770,2022,846.99,0,3255
1771,2022,1308.89,0,175115
1774,2022,1018.22,1,276649
1775,2022,484.4,0,50303
1777,2022,489.58,2,242630
1778,2022,823.95,0,12800
1780,2022,927.37,1,60930
1784,2022,1405.07,0,21600
1787,2022,1042.57,0,20232
1788,2022,854.24,0,25979
1791,2022,789.33,0,24582
1792,2022,975.14,0,12462
1793,2022,1017.31,0,51314
1794,2022,1038.62,3,83659
1795,2022,962.61,0,34599
1797,2022,922.29,0,35740
1798,2022,510.06,0,11550
1799,2022,854.24,0,31949
1800,2022,425.53,0,101200
1802,2022,703.96,2,53028
1804,2022,464.53,0,24788
1805,2022,512.64,1,24001
1808,2022,1006.05,0,565300
1809,2022,461.6,2,28200
1810,2022,673.31,2,80633
1811,2022,835.34,0,13200
1812,2022,838.63,0,45
1814,2022,936.47,1,143041
1815,2022,951.36,0,44185
1817,2022,866.24,0,24840
1819,2022,1204.5,0,56000
1820,2022,1462.77,1,5000
1821,2022,1037.41,0,174113
1822,2022,1019.6,0,177860
1824,2022,1019.6,0,16802
1826,2022,1155.2,0,183017
1829,2022,553.93,2,179913
1830,2022,929.12,0,65100
1831,2022,1105.41,0,39611
1832,2022,569.8,2,156007
1833,2022,562.61,2,138511
1835,2022,582.17,2,92560
1836,2022,933.92,0,44324
1837,2022,981.43,0,155300
1839,2022,490.7,0,108310
1840,2022,1267.69,0,65000
1841,2022,811.53,0,70912
1842,2022,1091.57,0,139945
1843,2022,1018.72,1,102752
1844,2022,927.37,0,151626
1846,2022,574.71,3,131845
1847,2022,916.12,2,42501
1850,2022,1050.33,0,32001
1853,2022,1019.6,0,25621
1855,2022,977.91,0,176603
1856,2022,1075.09,0,54000
1858,2022,1155.2,0,52000
1862,2022,660.86,1,91280
1867,2022,931.47,0,78175
1870,2022,699.38,3,142212
1871,2022,1021.52,0,70513
1873,2022,560.13,2,125021
1876,2022,1079.6,0,32839
1883,2022,1004.16,1,115000
1887,2022,581.08,2,360453
1891,2022,540.07,1,234141
1892,2022,1067.1,1,10000
1896,2022,871.05,0,732737
1897,2022,506.37,1,207002
1900,2022,626.15,1,14400
1901,2022,543.35,0,47676
1902,2022,783.66,0,75683
1903,2022,561.13,0,60981
1904,2022,671.85,1,35020
1905,2022,820.33,0,53101
1908,2022,597.47,1,139407
1909,2022,694.68,2,96003
1910,2022,633.71,1,131336
1912,2022,612.61,6,379000
1913,2022,589.57,3,213230
1914,2022,613.67,4,9300
1916,2022,1660.71,2,23454
1917,2022,1274.81,0,172489
1918,2022,709.1,3,66441
1919,2022,1236.34,0,77000
1920,2022,835.98,3,217352
1921,2022,710.06,2,105505
1922,2022,744.14,2,232141
1923,2022,675.04,3,91094
1924,2022,600.07,1,139153
1925,2022,734.25,2,55720
1926,2022,578.33,1,114133
1927,2022,597.22,1,87443
1929,2022,1104.35,1,90203
1930,2022,821.81,3,128722
1931,2022,733.01,1,72302
1932,2022,798.85,0,163143
1933,2022,631.86,2,90201
1934,2022,771.23,0,81619
1935,2022,658.13,2,74604
1936,2022,712.11,1,375016
1937,2022,849.58,3,769204
1938,2022,697.5,2,551159
1939,2022,633.56,2,859211
1940,2022,697.83,1,277361
1941,2022,533.79,2,204765
1942,2022,581.01,2,170248
1943,2022,513.8,0,67168
1944,2022,628.79,0,107530
1945,2022,610.06,1,67400
1946,2022,603.3,2,118032
1947,2022,783.67,2,195015
1948,2022,617.17,2,393005
1949,2022,699.03,2,0
1950,2022,1657.76,0,25005
1951,2022,522.11,4,100302
1952,2022,625.19,3,757329
1953,2022,425.52,2,291511
1954,2022,354.49,0,14126
1956,2022,446.57,1,26620
1958,2022,491.37,0,35505
1964,2022,416.99,0,18187
1965,2022,306.24,1,120204
1966,2022,587.73,0,213004
1968,2022,414.38,0,46800
1969,2022,403.01,0,193998
1971,2022,279.46,2,37992
1972,2022,397.56,0,40560
1974,2022,574.1,0,30525
1975,2022,453.3,0,50771
1976,2022,422.09,0,97600
1978,2022,454.47,2,87600
1979,2022,386.57,0,119249
1980,2022,427.23,0,27763
1981,2022,425.44,0,159704
1983,2022,269.49,0,14040
1984,2022,347.58,0,87865
1985,2022,469.95,0,122008
1987,2022,385.17,0,84578
1988,2022,410.93,2,100000
1990,2022,269.49,0,16891
1992,2022,255.58,1,47000
1993,2022,387.22,0,14040
1994,2022,401.97,0,12000
1995,2022,429.88,0,93840
1996,2022,404.99,1,127839
1997,2022,452.2,1,112082
1999,2022,397.56,1,72989
2003,2022,416.81,0,11052
2004,2022,275.14,1,167004
2005,2022,507.33,0,158669
2016,2022,452.2,0,35175
2019,2022,253.87,1,101514
2020,2022,287.35,1,107866
2022,2022,203.81,0,81220
2023,2022,233.18,1,157239
2024,2022,263.77,2,188289
2025,2022,250.14,2,198130
2026,2022,250.64,1,80008
2027,2022,306.19,1,30054
2028,2022,279.41,2,18277
2029,2022,411.26,0,9545
2030,2022,271.58,0,23060
2033,2022,427.23,0,67782
2040,2022,215.96,1,53818
2042,2022,347.52,0,41502
2043,2022,386.64,0,23796
2045,2022,219.17,4,57400
2052,2022,446.57,0,116770
2053,2022,305.23,1,23000
2055,2022,226.75,1,33144
2056,2022,424.04,0,203098
2058,2022,423.96,0,84025
2059,2022,344.43,2,96019
2062,2022,419.13,0,94015
2063,2022,332.97,0,14496
2065,2022,280.08,2,208072
2066,2022,617.3,0,50239
2067,2022,381.28,0,88405
2073,2022,326.53,2,372725
2075,2022,354.55,0,35916
2079,2022,354.49,0,68242
2081,2022,410.75,0,14544
2082,2022,332.22,1,56000
2084,2022,427.3,1,24582
2085,2022,402.94,0,83140
2086,2022,397.56,0,17383
2087,2022,360.98,1,34737
2088,2022,347.52,0,162848
2089,2022,354.55,0,20897
2090,2022,354.55,0,71633
2096,2022,507.42,0,82902
2097,2022,270.63,2,157878
2098,2022,386.64,0,230087
2099,2022,427.3,0,1501
2102,2022,491.45,0,34000
2103,2022,636.79,0,46067
2104,2022,764.19,2,7200
2105,2022,227.85,2,212514
2106,2022,238.91,2,201902
2107,2022,223.57,1,61297
2108,2022,238.86,2,406005
2110,2022,391.35,2,122568
2111,2022,387.15,0,14606
2112,2022,452.89,0,17000
2113,2022,238.86,1,90826
2114,2022,402.94,0,78471
2115,2022,404.99,0,39747
2116,2022,453.3,0,105280
2117,2022,675.07,0,25990
2118,2022,468.38,0,12000
2119,2022,436.66,0,50001
2120,2022,206.52,1,106651
2121,2022,587.63,0,30054
2122,2022,348.9,1,48148
2123,2022,456.83,0,126660
2124,2022,440.4,0,269182
2125,2022,425.24,0,130353
2126,2022,456.53,0,8804
2127,2022,424.93,1,148730
2128,2022,298.98,1,203200
2129,2022,297.52,2,0
2130,2022,414.07,2,105020
2131,2022,468.21,0,47304
2132,2022,410.93,0,54882
2133,2022,425.7,0,27168
2138,2022,354.55,0,122946
2139,2022,397.56,0,127161
2140,2022,525.05,0,92800
2143,2022,401.39,0,48000
2144,2022,468.38,0,75000
2148,2022,386.64,0,19704
2149,2022,412.01,0,16476
2156,2022,354.49,0,5382
2157,2022,697.69,0,60020
2158,2022,396.18,0,17668
2160,2022,410.93,0,65263
2162,2022,635.59,0,27225
2163,2022,443.71,0,36102
2164,2022,443.79,0,65757
2165,2022,333.03,0,46982
2180,2022,269.34,0,21750
2182,2022,345.74,2,117072
2183,2022,250.55,1,150306
2190,2022,450.02,0,23644
2197,2022,402.04,1,56423
2198,2022,396.25,0,31820
2200,2022,412.01,1,93058
2201,2022,387.15,0,33570
2202,2022,396.18,0,99345
2212,2022,463.18,0,14100
2215,2022,491.45,0,10800
2222,2022,332.97,0,36582
2223,2022,523.99,2,403602
2225,2022,469.95,0,39095
2226,2022,396.25,0,181673
2227,2022,456.91,0,19782
2228,2022,440.4,0,23475
2229,2022,455.08,0,48000
2230,2022,354.55,0,95756
2231,2022,425.52,0,35100
2235,2022,386.57,0,43226
2244,2022,354.55,0,90644
2245,2022,414.81,0,70111
2246,2022,348.83,1,25000
2247,2022,419.2,0,90978
2250,2022,669.66,0,27601
2252,2022,446.5,1,71246
2253,2022,286.91,3,177094
2254,2022,425.24,0,73350
2255,2022,426.02,0,2
2256,2022,328.54,0,14682
2260,2022,523.89,0,35290
2262,2022,381.28,0,227901
2265,2022,270.63,2,17866
2266,2022,222.34,1,560302
2267,2022,344.49,1,34011
2271,2022,280.08,1,37805
2272,2022,394.37,0,127012
2273,2022,440.4,0,19842
2286,2022,246.45,1,29002
2287,2022,238.95,0,161776
2289,2022,260.15,1,42428
2290,2022,309.22,2,77149
2291,2022,408.47,2,56001
2292,2022,355.53,1,372354
2293,2022,412.01,1,70002
2294,2022,417.57,0,46441
2295,2022,642.23,0,20000
2296,2022,401.46,0,45352
2297,2022,220.83,2,183680
2298,2022,354.49,0,94472
2299,2022,425.44,0,140165
2300,2022,387.15,0,55782
2301,2022,397.56,0,171320
2302,2022,426.59,0,32000
2303,2022,669.66,0,26893
2304,2022,262.11,2,81641
2305,2022,403.01,0,88130
2308,2022,354.49,0,14232
2309,2022,402.94,0,268993
2310,2022,419.13,0,-9679
2311,2022,354.55,0,32450
2312,2022,417.06,0,31697
2313,2022,457.73,0,19501
2315,2022,354.55,0,13668
2316,2022,394.37,0,69311
2319,2022,419.13,0,158506
2321,2022,222.06,1,222752
2325,2022,401.97,0,13782
2326,2022,255.54,0,25052
2327,2022,403.01,0,39787
2328,2022,401.46,0,19700
2329,2022,402.94,0,77645
2330,2022,397.56,0,87094
2333,2022,286.96,2,46052
2334,2022,469.95,0,121450
2335,2022,222.3,1,175123
2336,2022,617.3,1,72357
2337,2022,425.63,0,48725
2340,2022,286.91,2,38501
2341,2022,354.55,0,25122
2342,2022,507.33,1,288107
2343,2022,587.63,0,50022
2344,2022,347.58,0,14892
2349,2022,669.54,0,28002
2351,2022,410.93,0,66720
2352,2022,453.3,0,144944
2353,2022,275.09,1,31224
2354,2022,403.01,0,32515
2357,2022,332.97,0,102393
2359,2022,396.18,0,45379
2361,2022,397.56,0,167563
2362,2022,404.92,0,47498
2363,2022,381.22,0,51044
2364,2022,410.93,0,59750
2365,2022,456.83,0,70223
2367,2022,416.89,0,150103
2368,2022,238.91,1,157595
2370,2022,396.25,0,92464
2371,2022,425.24,0,140139
2372,2022,540.87,0,79526
2374,2022,393.7,0,11355
2375,2022,381.28,0,54626
2376,2022,404.99,0,125991
2377,2022,447.95,0,104027
2379,2022,540.87,0,44727
2382,2022,222.34,1,83786
2390,2022,515.79,0,85205
2401,2022,342.67,1,70033
2403,2022,273.96,1,130088
2407,2022,503.61,0,75067
2408,2022,369.04,1,85123
2409,2022,242.61,0,44940
2411,2022,231.87,1,92068
2412,2022,262.85,1,52515
2413,2022,397.63,0,107408
2414,2022,397.56,0,75057
2415,2022,425.52,0,17004
2416,2022,525.14,0,141105
2417,2022,396.25,0,51324
2418,2022,354.55,0,32976
2423,2022,411.33,0,44720
2424,2022,427.23,0,178335
2425,2022,332.97,0,25868
2430,2022,446.5,1,30000
2434,2022,347.52,0,267612
2441,2022,452.2,0,27004
2442,2022,396.25,0,90432
2443,2022,402.04,0,74024
2444,2022,347.52,0,158491
2445,2022,638.52,0,14000
2447,2022,222.3,1,37072
2448,2022,240.67,0,11958
2453,2022,286.96,1,140501
2454,2022,347.58,0,65746
2455,2022,411.01,0,40000
2458,2022,469.95,0,12870
2459,2022,347.52,0,15456
2462,2022,381.22,0,16212
2464,2022,419.13,0,10824
2466,2022,387.22,0,74024
2467,2022,281.03,1,30000
2473,2022,354.55,0,14952
2475,2022,344.43,2,179872
2481,2022,290.69,2,26000
2488,2022,306.9,3,81321
2490,2022,257.48,2,152075
2491,2022,275.78,1,199051
2493,2022,324.37,0,88805
2494,2022,345.8,2,90500
2495,2022,324.75,0,34057
2496,2022,337.45,2,82169
2501,2022,249.8,2,215300
2505,2022,826.44,0,53000
2512,2022,332.97,0,400
2514,2022,419.13,0,125425
2515,2022,416.81,1,70440
2516,2022,332.97,0,12010
2517,2022,420.65,1,40814
2518,2022,238.86,2,120702
2521,2022,354.55,0,27390
2522,2022,403.01,0,48747
2523,2022,425.52,1,175057
2524,2022,523.89,0,92860
2525,2022,333.03,0,17383
2527,2022,407.19,0,65246
2528,2022,427.23,0,97467
2529,2022,381.28,1,31449
2530,2022,638.82,0,0
2533,2022,394.44,0,79610
2538,2022,593.18,0,54003
2539,2022,354.49,0,102594
2540,2022,574.1,1,24871
2543,2022,425.7,0,114450
2544,2022,425.52,0,20048
2545,2022,344.49,2,124089
2546,2022,410.75,0,8214
2547,2022,636.67,0,120202
2548,2022,423.96,0,133353
2550,2022,347.52,0,31026
2552,2022,391.42,1,103452
2554,2022,455,0,7272
2559,2022,423.96,0,135933
2562,2022,381.28,0,213426
2565,2022,404.99,0,203985
2572,2022,463.26,0,11144
2574,2022,419.2,0,74739
2575,2022,333.03,0,0
2578,2022,290.57,1,21258
2579,2022,263.77,1,60000
2583,2022,245.08,0,82130
2587,2022,387.15,0,262360
2588,2022,412.01,0,95756
2589,2022,400.55,0,69971
2590,2022,270.58,1,70704
2592,2022,468.21,0,13782
2593,2022,401.39,0,14761
2595,2022,354.55,0,45102
2599,2022,424.04,0,73000
2603,2022,410.75,0,131790
2604,2022,422.09,0,20905
2605,2022,226.9,1,407682
2607,2022,488.46,0,24413
2608,2022,319.47,1,1088501
2609,2022,599.01,0,128415
2610,2022,397.56,0,141202
2614,2022,404.92,0,81426
2615,2022,212.03,0,1597
2618,2022,401.39,0,23990
2619,2022,427.23,0,15428
2626,2022,468.21,0,45800
2632,2022,595.57,0,63199
2633,2022,425.52,0,72907
2634,2022,425.24,0,32504
2635,2022,222.34,2,37800
2636,2022,347.58,0,105250
2640,2022,419.13,0,141448
2646,2022,454.47,0,100004
2647,2022,540.87,0,474665
2648,2022,387.22,0,59782
2649,2022,270.63,3,156820
2650,2022,393.77,0,48002
2655,2022,353.74,0,178582
2656,2022,319.53,1,169400
2659,2022,425.52,0,421
2662,2022,425.16,2,44808
2664,2022,416.99,0,14798
2665,2022,454.29,0,11400
2666,2022,422.09,0,81974
2667,2022,425.7,0,19970
2668,2022,638.82,0,42000
2669,2022,286.96,2,139584
2671,2022,515.79,2,225774
2673,2022,645.81,0,179076
2674,2022,456.61,0,10000
2675,2022,387.22,0,15456
2676,2022,427.3,0,182516
2677,2022,262.06,2,158271
2680,2022,306.24,2,118307
2681,2022,241.17,1,85113
2682,2022,270.63,2,153378
2687,2022,450.1,0,50700
2688,2022,340.71,1,36032
2689,2022,638.82,0,44011
2693,2022,223.53,1,150075
2694,2022,306.26,0,25000
2695,2022,537.96,0,133612
2697,2022,491.45,0,121100
2702,2022,308.87,1,118951
2703,2022,335.49,2,75000
2705,2022,251.1,0,1054980
2706,2022,267.33,2,287000
2707,2022,242.29,2,24942
2708,2022,353.97,1,45020
2710,2022,409.79,1,178416
2711,2022,283.54,1,174338
2712,2022,248.45,0,84107
2714,2022,273.43,0,25100
2715,2022,308.8,0,146140
2716,2022,278.25,3,153275
2717,2022,295.04,2,178271
2718,2022,403.96,2,26210
2719,2022,282.88,2,67100
2720,2022,278.25,1,188000
2721,2022,328.53,3,90285
2722,2022,250.64,1,63352
2732,2022,425.24,0,11034
2733,2022,354.55,0,82451
2734,2022,504.7,0,112000
2735,2022,381.22,0,59305
2736,2022,452.2,0,133505
2737,2022,622.91,0,109010
2738,2022,255.58,2,180555
2739,2022,515.88,0,46000
2740,2022,446.57,0,10080
2741,2022,396.25,0,11280
2742,2022,636.67,0,72000
2743,2022,412.08,0,52702
2746,2022,377.42,0,11299
2747,2022,629.04,0,10801
2748,2022,238.13,1,257202
2751,2022,446.5,0,110006
2752,2022,411.26,0,93375
2755,2022,185.38,1,103169
2756,2022,319.53,3,90720
2757,2022,425.7,0,5460
2758,2022,332.97,0,37077
2759,2022,425.44,0,81400
2761,2022,419.13,0,157251
2762,2022,416.81,0,24000
2763,2022,401.97,0,68869
2764,2022,446.57,1,169005
2765,2022,454.29,0,23718
2766,2022,333.03,0,69636
2767,2022,403.01,0,41246
2768,2022,377.49,0,47611
2769,2022,410.75,0,13440
2771,2022,402.94,0,27840
2772,2022,354.49,0,95756
2774,2022,507.33,0,13382
2776,2022,381.28,0,506961
2778,2022,425.16,0,85886
2782,2022,523.99,0,78750
2783,2022,425.52,0,24000
2786,2022,638.71,1,90420
2787,2022,452.81,0,9000
2791,2022,452.2,1,76302
2792,2022,454.47,0,142075
2794,2022,424.04,0,210554
2799,2022,404.92,0,48640
2800,2022,826.44,0,9504
2801,2022,446.57,0,10824
2804,2022,354.55,0,62000
2805,2022,425.44,0,142440
2807,2022,419.13,0,45000
2808,2022,401.97,0,145410
2809,2022,402.04,0,70516
2810,2022,275.14,1,23700
2811,2022,446.5,0,199220
2812,2022,446.5,1,76682
2823,2022,222.34,0,25950
2825,2022,446.5,0,12000
2826,2022,348.9,2,148976
2827,2022,280.03,4,122060
2828,2022,425.44,0,51141
2835,2022,416.89,0,38240
2836,2022,635.55,0,2006
2841,2022,586.48,1,103010
2844,2022,253.87,0,10560
2846,2022,421.11,1,0
2847,2022,333.82,1,141056
2848,2022,332.4,2,55225
2849,2022,331.55,4,140010
2850,2022,223.39,0,68384
2851,2022,287.96,2,694000
2852,2022,276.8,2,36680
2853,2022,257.21,2,88450
2854,2022,422.4,1,62513
2855,2022,250.53,2,200132
2856,2022,411.84,0,54713
2857,2022,421.91,0,106200
2858,2022,427.05,0,1285456
2859,2022,270.46,2,100000
2860,2022,401.8,0,29263
2861,2022,592.93,0,159574
2862,2022,638.44,0,80010
2863,2022,496.01,0,173230
2864,2022,328.3,0,258197
2865,2022,371.59,0,120148
2867,2022,356.61,0,46961
2868,2022,401.8,0,149994
2869,2022,508.11,1,363690
2870,2022,242.24,2,206300
2871,2022,332.83,1,97460
2872,2022,306.06,1,24600
2873,2022,423.03,0,67501
2874,2022,437.56,0,163003
2875,2022,328.3,0,18540
2876,2022,247.52,2,564011
2877,2022,573.86,0,93676
2878,2022,443.52,0,103000
2879,2022,638.55,0,85119
2880,2022,469.75,0,190214
2881,2022,504.49,0,41105
2882,2022,270.46,2,35002
2883,2022,402.77,0,132029
2885,2022,426.33,0,65005
2886,2022,394.2,0,5505
2887,2022,453.03,0,133293
2888,2022,573.86,0,83105
2889,2022,542.26,0,91558
2891,2022,615.75,0,58171
2892,2022,263.96,2,104113
2894,2022,298.54,2,105000
2895,2022,328.01,0,111200
2898,2022,220.74,1,91351
2900,2022,354.34,0,13588
2901,2022,416.19,0,47100
2902,2022,371.86,0,24612
2903,2022,269.03,0,40000
2905,2022,314.5,0,16308
2906,2022,401.87,0,136095
2907,2022,446.39,0,359450
2908,2022,210.01,2,39601
2909,2022,421.8,1,67533
2910,2022,388.52,0,124000
2911,2022,207.21,1,63065
2912,2022,526.46,0,36969
2913,2022,542.35,0,101330
2914,2022,328.3,0,15480
2915,2022,354.34,0,48335
2916,2022,389.15,0,20740
2917,2022,274.97,2,45493
2918,2022,387.06,0,134951
2919,2022,411.16,0,57612
2920,2022,454.81,0,70012
2922,2022,416.81,0,34540
2923,2022,446.31,0,44002
2925,2022,606.49,0,28751
2927,2022,365.67,0,42420
2930,2022,365.67,0,21482
2933,2022,255.61,3,32634
2934,2022,404.82,0,28128
2935,2022,328.01,1,81001
2936,2022,401.65,0,19361
2937,2022,386.99,0,63432
2939,2022,347.38,0,103957
2941,2022,421.73,0,103511
2942,2022,411.93,0,28015
2943,2022,375.57,0,107850
2944,2022,280.91,2,85513
2945,2022,469.84,1,104252
2946,2022,583.16,0,29681
2947,2022,341.02,0,69679
2948,2022,245.19,1,107074
2949,2022,476.79,0,183490
2950,2022,220.91,1,0
2951,2022,557.14,0,4000
2952,2022,425.34,0,269638
2953,2022,211.94,1,96005
2955,2022,418.95,0,59523
2956,2022,348.69,1,98800
2957,2022,600.19,0,40011
2958,2022,622.54,0,82424
2961,2022,360.07,0,31644
2962,2022,388.21,0,420553
2964,2022,385.07,0,86576
2965,2022,565.88,0,176464
2967,2022,347.44,0,26508
2970,2022,401.8,0,20886
2971,2022,425.26,0,16000
2972,2022,393.86,0,55200
2973,2022,402.77,0,33268
2974,2022,411.84,0,23398
2976,2022,587.38,0,20015
2979,2022,340.96,0,12030
2981,2022,264.54,2,308075
2983,2022,583.16,0,100605
2984,2022,200.66,0,147968
2985,2022,637.74,0,91592
2987,2022,451.93,1,38025
2989,2022,427.05,0,21415
2990,2022,332.83,0,26264
2991,2022,393.76,0,331825
2992,2022,388.03,0,23892
2995,2022,238.03,1,103412
2996,2022,485.36,0,15501
2997,2022,609.98,0,20030
2998,2022,226.02,1,262706
2999,2022,286.84,2,123384
3000,2022,183.07,0,58914
3001,2022,172.02,1,65064
3003,2022,242.19,2,75001
3004,2022,425.06,0,110020
3005,2022,425.26,0,131931
3007,2022,491.16,0,32628
3008,2022,453.03,0,198339
3009,2022,638.44,0,40000
3010,2022,306.11,2,120020
3011,2022,453.11,0,296151
3012,2022,348.69,1,143411
3013,2022,228.35,1,215051
3014,2022,365.74,0,31146
3015,2022,617.15,1,100352
3016,2022,230.95,2,242327
3017,2022,537.83,0,78011
3018,2022,259.87,2,475535
3019,2022,328.3,0,133170
3020,2022,371.59,1,373699
3021,2022,366.6,0,89002
3022,2022,328.3,0,14370
3023,2022,332.02,1,20000
3024,2022,451.93,1,119000
3025,2022,388.7,3,53020
3028,2022,622.65,0,90770
3029,2022,239.57,1,319012
3030,2022,537.83,0,85561
3031,2022,242.28,2,585248
3033,2022,241.34,2,65600
3034,2022,270.46,1,77201
3035,2022,632.4,0,103135
3036,2022,350.52,0,75000
3037,2022,209.08,2,204814
3038,2022,401.65,0,64000
3039,2022,555.13,0,45001
3040,2022,451.93,1,167301
3041,2022,315.07,0,106606
3042,2022,707.5,0,7400
3043,2022,328.3,1,124965
3044,2022,415.97,0,48501
3045,2022,425.26,0,129291
3046,2022,418.95,1,58234
3049,2022,446.39,1,136090
3050,2022,401.91,0,313081
3051,2022,606.6,0,22100
3054,2022,542.26,0,60075
3055,2022,231.73,2,514002
3056,2022,250.58,2,144450
3057,2022,453.11,1,276002
3058,2022,446.39,0,105000
3060,2022,334.82,0,21600
3061,2022,334.82,0,64372
3062,2022,456.64,0,35000
3064,2022,693.21,0,40002
3065,2022,638.42,0,60201
3073,2022,254.24,3,27435
3082,2022,255.48,1,62513
3089,2022,314.56,0,55111
3091,2022,222.21,1,168300
3106,2022,311.02,2,26591
3107,2022,177.51,1,43041
3109,2022,226.93,0,10152
3110,2022,351.26,0,75111
3111,2022,231.03,0,103425
3112,2022,256.05,2,398800
3113,2022,346.87,0,138317
3116,2022,388.93,3,147457
3120,2022,244.15,0,48820
3121,2022,317.46,2,218750
3122,2022,250.75,3,195200
3123,2022,309.56,2,328111
3124,2022,328.77,2,287510
3125,2022,360.28,2,28004
3126,2022,430.88,1,11956
3128,2022,329.29,1,18000
3129,2022,334.47,3,365895
3130,2022,265.82,2,135020
3131,2022,412.3,2,141696
3133,2022,274.54,3,245313
3135,2022,493.3,2,126743
3136,2022,307.11,0,78001
3137,2022,329.17,4,139861
3138,2022,349.1,1,110065
3140,2022,303.89,2,30270
3141,2022,366.76,0,37255
3142,2022,388.72,3,94001
3143,2022,275.08,2,117006
3144,2022,381.26,2,37125
3145,2022,290.64,2,400360
3146,2022,318.86,2,18200
3147,2022,327.91,0,34547
3148,2022,365.38,0,31424
3149,2022,227.46,2,398169
3150,2022,326.89,2,62600
3151,2022,240.95,1,100010
3152,2022,287.61,2,425377
3153,2022,290.23,3,218992
3154,2022,232.02,2,134553
3155,2022,569.48,0,95070
3156,2022,270.46,2,132114
3160,2022,622.65,0,74501
3161,2022,468.01,0,70885
3167,2022,360.83,0,19868
3168,2022,419.03,0,171420
3169,2022,319.39,1,14220
3170,2022,573.97,0,150815
3171,2022,401.8,0,56982
3172,2022,397.46,0,138802
3173,2022,425.26,0,165794
3174,2022,255.48,0,53287
